,Unnamed: 0,gameName,genre,reviewScore,playTime,appID
1418,1418,Tony Hawk's American Wasteland,Sports,75,30.97,
1419,1419,NBA 2K14,Sports,72,140.18,
1420,1420,Puzzler World,Puzzle,63,8.35,33650
1421,1421,Mercenaries: Playground of Destruction,Action,78,32.92,
1422,1422,Ar tonelico Qoga: Knell of Ar Ciel,Role-Playing,70,31.28,
1423,1423,Forza Motorsport 5,Racing,76,50.78,
1424,1424,Kung Fu Panda,Action,63,20.85,
1425,1425,Red Steel,Shooter,59,8.45,
1426,1426,Spyro: A Hero's Tail,Platform,62,8.87,
1427,1427,Empire: Total War,Strategy,73,22.17,10500
1428,1428,Sonic Boom: Rise of Lyric,Action,39,7.83,
1429,1429,NBA 2K10,Sports,69,62.08,
1430,1430,Star Ocean: The Second Story,Role-Playing,83,34.0,2238900
1431,1431,Ben 10: Alien Force,Action,62,15.85,
1432,1432,Super Bomberman 3,Puzzle,78,2.57,
1433,1433,The Darkness,Shooter,72,25.99,3365030
1434,1434,Yakuza: Dead Souls,Shooter,69,13.82,
1435,1435,Final Fantasy Crystal Chronicles: The Crystal Bearers,Action,67,10.83,
1436,1436,Front Mission: Gun Hazard,Role-Playing,78,17.62,
1437,1437,Act of Aggression,Strategy,70,11.57,318020
1438,1438,Transformers: Devastation,Action,72,28.55,
1439,1439,Football Manager 2016,Simulation,78,308.93,
1440,1440,Plants vs. Zombies: Garden Warfare,Shooter,73,35.17,1922560
1441,1441,The Revenge of Shinobi,Platform,71,4.11,2787320
1442,1442,Corpse Party: Book of Shadows,Adventure,67,12.5,778390
1443,1443,Wing Commander III: Heart of the Tiger,Action,78,11.48,
1444,1444,OutRun 2006: Coast 2 Coast,Racing,78,14.12,
1445,1445,Nights of Azure,Action,64,46.17,527280
1446,1446,Sonic Mega Collection Plus,Misc,77,12.57,
1447,1447,Darkstone,Role-Playing,64,12.58,320320
1448,1448,BlazBlue: Chrono Phantasma Extend,Action,77,48.86,388750
1449,1449,James Bond 007: Everything or Nothing,Shooter,73,10.95,
1450,1450,Mana Khemia: Alchemists of Al-Revis,Role-Playing,81,46.5,
1451,1451,Finding Nemo,Action,53,6.27,331450
1452,1452,Croc 2,Platform,68,9.6,2461400
1453,1453,Grandia III,Role-Playing,68,118.13,
1454,1454,Red Steel 2,Shooter,74,8.3,
1455,1455,Nitroplus Blasterz: Heroines Infinite Duel,Fighting,67,3.04,482450
1456,1456,Puzzle Quest: Galactrix,Puzzle,55,14.92,23500
1457,1457,Folklore,Role-Playing,72,15.32,696220
1458,1458,GrimGrimoire,Strategy,68,28.42,3364970
1459,1459,World of Warcraft: The Burning Crusade,Role-Playing,86,85.5,
1460,1460,Universe at War: Earth Assault,Action,65,14.7,
1461,1461,Midnight Club 3: DUB Edition Remix,Racing,82,40.87,
1462,1462,Ogre Battle 64: Person of Lordly Caliber,Role-Playing,75,124.92,
1463,1463,Area 51,Shooter,68,13.92,1129720
1464,1464,Alien Hominid,Shooter,71,2.32,843200
1465,1465,Armored Core 4,Simulation,78,20.23,
1466,1466,Pro Evolution Soccer 2014,Action,58,37.87,
1467,1467,Trauma Center: New Blood,Simulation,78,10.48,
1468,1468,Wet,Shooter,61,13.37,765870
1469,1469,Medal of Honor: European Assault,Shooter,70,22.75,
1470,1470,Nightshade,Action,78,12.82,512180
1471,1471,Jak and Daxter: The Lost Frontier,Platform,60,6.93,
1472,1472,Link's Crossbow Training,Shooter,62,2.49,
1473,1473,Calling,Adventure,62,10.38,1212020
1474,1474,Tom Clancy's Rainbow Six,Shooter,72,12.87,359550
1475,1475,Crazy Machines,Puzzle,71,5.97,351920
1476,1476,Tekken Tag Tournament,Fighting,79,3.86,
1477,1477,F-Zero: GP Legend,Racing,68,3.6,
1478,1478,The Thing,Adventure,67,13.61,2958970
1479,1479,Ty the Tasmanian Tiger 2: Bush Rescue,Platform,71,23.07,
1480,1480,Test Drive Unlimited,Racing,77,55.1,1249970
1481,1481,Rock Band 2,Misc,86,26.97,
1482,1482,Naruto: Ultimate Ninja,Fighting,64,6.63,349040
1483,1483,Haze,Shooter,50,6.45,2470300
1484,1484,Stranglehold,Shooter,67,18.41,3861500
1485,1485,Tony Hawk's Project 8,Sports,70,36.49,
1486,1486,Secret Files 2: Puritas Cordis,Adventure,72,8.8,40340
1487,1487,Lost Kingdoms,Role-Playing,72,6.0,3002170
1488,1488,Crusader: No Remorse,Adventure,68,16.08,
1489,1489,Too Human,Role-Playing,57,40.57,1746230
1490,1490,Mario Paint,Misc,75,10.73,
1491,1491,The Urbz: Sims in the City,Simulation,70,16.67,
1492,1492,World of Warcraft: Cataclysm,Role-Playing,76,217.05,
1493,1493,Mario Strikers Charged,Sports,75,10.58,
1494,1494,Jumping Flash!,Platform,69,3.61,2650390
1495,1495,Brave: The Video Game,Action,66,27.35,311770
1496,1496,Wii Party,Misc,73,5.18,
1497,1497,The Walking Dead: Survival Instinct,Shooter,49,21.96,
1498,1498,The Legend of the Mystical Ninja,Adventure,73,8.97,1986980
1499,1499,Street Fighter IV,Fighting,77,9.49,45760
1500,1500,NBA 2K11,Action,81,139.0,
1501,1501,Cursed Mountain,Adventure,65,16.85,
1502,1502,SSX 3,Sports,82,46.88,
1503,1503,Command & Conquer: Tiberian Sun,Strategy,77,23.62,2229880
1504,1504,Indiana Jones and the Emperor's Tomb,Action,71,33.92,560430
1505,1505,Balloon Fight,Platform,63,2.32,1123640
1506,1506,Spyro: Enter the Dragonfly,Platform,53,8.65,
1507,1507,Football Manager 2012,Sports,78,531.5,
1508,1508,WWE SmackDown vs. Raw 2011,Fighting,70,88.06,
1509,1509,Infinite Undiscovery,Role-Playing,71,54.83,
1510,1510,Stuntman: Ignition,Racing,70,22.73,
1511,1511,Urban Chaos,Action,68,15.0,243060
1512,1512,Fear Effect 2: Retro Helix,Action,72,10.0,
1513,1513,Burnout Dominator,Racing,74,14.87,
1514,1514,Blinx: The Time Sweeper,Platform,56,20.18,
1515,1515,TMNT,Action,58,21.3,
1516,1516,Cossacks: European Wars,Strategy,71,38.33,4880
1517,1517,Wii Music,Misc,51,4.98,
1518,1518,Battlefield 1942,Shooter,78,7.77,
1519,1519,PowerSlave,Shooter,80,11.23,1678430
1520,1520,Mega Man Battle Network 2,Action,78,17.25,1798010
1521,1521,Clock Tower II: The Struggle Within,Adventure,43,3.67,
1522,1522,Tenchu: Shadow Assassins,Action,73,9.58,
1523,1523,LocoRoco 2,Platform,73,12.08,
1524,1524,Pure,Racing,72,29.35,1612020
1525,1525,Ice Climber,Platform,52,6.57,
1526,1526,Rock Band 3,Misc,85,27.56,
1527,1527,Warcraft: Orcs & Humans,Strategy,71,14.47,
1528,1528,Disaster: Day of Crisis,Action,72,9.75,
1529,1529,Disgaea D2: A Brighter Darkness,Role-Playing,79,26.25,
1530,1530,Romance of the Three Kingdoms IV: Wall of Fire,Strategy,77,16.0,521730
1531,1531,Sacra Terra: Angelic Night,Puzzle,71,3.73,344440
1532,1532,Family Guy: Back to the Multiverse,Action,62,17.14,
1533,1533,Rooms: The Main Building,Adventure,56,3.32,304500
1534,1534,Baroque,Role-Playing,67,10.33,944650
1535,1535,Katamari Forever,Puzzle,80,10.65,
1536,1536,Stunt Race FX,Racing,65,3.35,
1537,1537,Okage: Shadow King,Role-Playing,72,51.67,
1538,1538,Bugs Bunny & Taz: Time Busters,Adventure,77,11.8,
1539,1539,Madagascar,Platform,62,11.38,1508410
1540,1540,FIFA 12,Sports,71,328.73,
1541,1541,Alter Ego,Simulation,58,8.87,63110
1542,1542,Descent,Shooter,76,13.67,1150440
1543,1543,Front Mission,Strategy,81,21.8,2399730
1544,1544,FIFA: Road to World Cup 98,Sports,72,28.67,
1545,1545,Ace Combat 5: The Unsung War,Simulation,84,14.5,
1546,1546,Pitfall: The Mayan Adventure,Platform,69,5.63,461830
1547,1547,Final Fantasy Crystal Chronicles: Echoes of Time,Role-Playing,68,16.75,
1548,1548,One Piece: Pirate Warriors 2,Action,70,17.07,1089090
1549,1549,Ace Combat Zero: The Belkan War,Simulation,84,4.53,
1550,1550,Ace Combat 6: Fires of Liberation,Simulation,74,16.55,
1551,1551,God Eater 2,Role-Playing,71,8.6,438490
1552,1552,True Crime: Streets of LA,Action,64,17.35,
1553,1553,Samurai Western,Action,77,4.15,
1554,1554,Dynasty Warriors 8: Empires,Action,70,40.5,278080
1555,1555,Harvest Moon: Magical Melody,Simulation,78,23.98,
1556,1556,Bookworm Deluxe,Puzzle,54,3.18,
1557,1557,Captain Morgane and the Golden Turtle,Adventure,59,17.65,264320
1558,1558,Bejeweled Twist,Puzzle,50,3.5,3560
1559,1559,Dragon Ball Z: Sagas,Fighting,55,21.85,678950
1560,1560,Mario Sports Mix,Sports,69,6.62,
1561,1561,Heart of Darkness,Platform,74,6.45,1413990
1562,1562,The Legend of Spyro: The Eternal Night,Platform,56,14.1,
1563,1563,Castlevania Judgment,Fighting,59,5.35,
1564,1564,Off-Road Drive,Racing,0,7.0,200230
1565,1565,Black & White,Strategy,73,16.42,1998450
1566,1566,Wrecking Crew,Platform,57,15.33,
1567,1567,WWE SmackDown vs. Raw 2010,Fighting,72,56.23,
1568,1568,Need for Speed III: Hot Pursuit,Racing,76,12.15,1328660
1569,1569,Mortal Kombat: Deception,Fighting,75,5.08,
1570,1570,Forza Motorsport 2,Racing,78,49.67,
1571,1571,The Lost Vikings,Puzzle,73,20.23,2337310
1572,1572,Star Ocean,Role-Playing,73,21.22,2238900
1573,1573,Gungrave,Shooter,67,2.25,1630110
1574,1574,Blast Corps,Action,68,16.43,
1575,1575,Way of the Samurai 3,Action,69,19.07,312780
1576,1576,Burnout,Racing,66,8.6,1238080
1577,1577,Alien Trilogy,Shooter,67,10.0,
1578,1578,The Punisher,Action,74,19.57,
1579,1579,Siren: Blood Curse,Action,65,11.25,
1580,1580,Battle Fantasia,Fighting,58,2.9,356910
1581,1581,King's Field: The Ancient City,Role-Playing,82,26.37,
1582,1582,Goosebumps: The Game,Adventure,56,12.85,
1583,1583,Road Rash,Racing,78,5.68,
1584,1584,Tekken Tag Tournament 2,Fighting,79,6.85,
1585,1585,Guitar Hero Live,Misc,72,21.27,
1586,1586,Harry Potter and the Deathly Hallows - Part 2,Action,57,18.24,
1587,1587,Hyperdimension Neptunia,Role-Playing,63,36.9,282900
1588,1588,Turok: Evolution,Shooter,60,14.77,
1589,1589,Psychedelica of the Black Butterfly,Action,78,7.0,865820
1590,1590,Terminator Salvation,Shooter,46,12.86,
1591,1591,Ecco: The Tides of Time,Adventure,71,3.62,1452360
1592,1592,Twisted Metal 2,Racing,79,11.22,
1593,1593,F1 2010,Racing,72,142.77,
1594,1594,Grandia Xtreme,Role-Playing,67,40.97,
1595,1595,Green Lantern: Rise of the Manhunters,Action,56,17.88,
1596,1596,Ape Escape 3,Platform,81,12.27,
1597,1597,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Role-Playing,68,9.88,
1598,1598,World of Warcraft: Mists of Pandaria,Role-Playing,76,127.97,
1599,1599,Mario Super Sluggers,Sports,75,10.02,
1600,1600,Romancing SaGa,Role-Playing,75,39.5,2455640
1601,1601,Port Royale 2,Strategy,77,23.0,12470
1602,1602,Guardian Heroes,Role-Playing,77,7.48,
1603,1603,Luxor 3,Puzzle,68,7.13,15930
1604,1604,Ghost Rider,Action,59,4.5,
1605,1605,Guitar Hero: Aerosmith,Misc,65,26.02,
1606,1606,Oni,Action,66,20.23,3915140
1607,1607,Forza Motorsport 6,Racing,81,51.9,
1608,1608,Neverwinter Nights,Role-Playing,77,53.0,704450
1609,1609,God of War: Origins Collection,Action,79,12.18,
1610,1610,The Next BIG Thing,Adventure,68,6.3,58570
1611,1611,Battlefield 2: Modern Combat,Shooter,70,12.82,
1612,1612,Skylanders: Trap Team,Action,72,46.18,
1613,1613,Majin and the Forsaken Kingdom,Adventure,76,28.15,
1614,1614,Rayman Raving Rabbids 2,Misc,57,10.5,15080
1615,1615,WRC 5: FIA World Rally Championship,Sports,56,44.15,621830
1616,1616,Twisted Metal,Action,68,5.12,
1617,1617,Mana Khemia 2: Fall of Alchemy,Role-Playing,72,39.25,
1618,1618,FIFA Street 2,Sports,74,21.52,
1619,1619,Wizardry: Tale of the Forsaken Land,Role-Playing,77,41.88,
1620,1620,Dragon Ball Z: Infinite World,Fighting,72,12.93,
1621,1621,Tetris Attack,Puzzle,83,2.82,
1622,1622,Disaster Report,Action,69,5.45,1060210
1623,1623,Dead or Alive 3,Fighting,75,2.33,958260
1624,1624,WWE 2K14,Sports,76,19.3,
1625,1625,Tony Hawk's Proving Ground,Sports,63,16.15,
1626,1626,Naruto: Rise of a Ninja,Action,73,9.43,1750290
1627,1627,Stormrise,Strategy,43,22.0,
1628,1628,Dragon Ball: Raging Blast 2,Fighting,70,20.38,
1629,1629,Heavy Fire: Afghanistan,Shooter,47,8.33,305980
1630,1630,Endless Ocean: Blue World,Simulation,81,14.02,
1631,1631,Worms 3D,Strategy,70,33.67,
1632,1632,The Legend of Spyro: A New Beginning,Platform,59,17.85,
1633,1633,Toukiden Kiwami,Action,73,92.02,363130
1634,1634,Arc Rise Fantasia,Role-Playing,78,52.33,
1635,1635,Zone of the Enders HD Collection,Simulation,76,21.69,
1636,1636,Mahjong,Misc,70,15.35,1329410
1637,1637,Dual Hearts,Role-Playing,78,15.8,
1638,1638,Armored Core 2,Simulation,73,10.63,3713380
1639,1639,Intelligent Qube,Puzzle,73,6.37,
1640,1640,Urban Reign,Action,75,8.67,
1641,1641,The Da Vinci Code,Action,60,17.51,522470
1642,1642,MotorStorm: Apocalypse,Racing,74,7.3,
1643,1643,Mugen Souls,Role-Playing,59,43.17,389870
1644,1644,Eternal Ring,Role-Playing,61,28.01,
1645,1645,Batman Begins,Action,69,7.63,
1646,1646,Chaos Legion,Action,64,25.27,
1647,1647,Disney Infinity,Action,64,51.35,541670
1648,1648,Max & the Magic Marker,Platform,63,2.73,
1649,1649,Sega Superstars Tennis,Sports,62,22.54,
1650,1650,ESPN NFL 2K5,Sports,75,9.5,
1651,1651,Battalion Wars,Strategy,77,8.15,
1652,1652,A Bug's Life,Platform,64,3.92,
1653,1653,The Movies,Simulation,72,29.13,331610
1654,1654,Metal Gear Solid: The Legacy Collection,Adventure,91,71.77,
1655,1655,White Knight Chronicles II,Role-Playing,72,39.12,1065680
1656,1656,Animal Crossing: Amiibo Festival,Misc,43,7.98,
1657,1657,Star Wars Racer Revenge,Racing,65,10.14,808910
1658,1658,Pro Evolution Soccer 2012,Action,72,42.0,
1659,1659,Pitfall: The Lost Expedition,Platform,71,18.6,4164770
1660,1660,NHL 12,Sports,76,47.5,
1661,1661,Tokyo Jungle,Action,71,15.22,
1662,1662,Shadowrun,Role-Playing,78,15.52,346940
1663,1663,Tenchu: Fatal Shadows,Action,77,5.57,
1664,1664,Grand Kingdom,Role-Playing,73,23.53,
1665,1665,The Sims 2: Pets,Simulation,66,25.17,3314070
1666,1666,Pac-Man World 3,Platform,63,8.25,
1667,1667,Pandemonium 2,Platform,62,5.4,
1668,1668,Puzzler World 2,Puzzle,66,19.67,200130
1669,1669,Cold War,Shooter,46,7.27,1985810
1670,1670,Shining Force EXA,Role-Playing,70,41.52,
1671,1671,Tony Hawk's Downhill Jam,Sports,58,20.0,
1672,1672,Age of Mythology,Strategy,81,16.83,1934680
1673,1673,Disgaea 4: A Promise Unforgotten,Role-Playing,83,37.72,
1674,1674,NBA 2K12,Sports,77,279.5,
1675,1675,Enchanted Arms,Role-Playing,67,52.78,
1676,1676,Air Conflicts: Secret Wars,Simulation,59,15.78,95900
1677,1677,The Lord of the Rings: Aragorn's Quest,Action,59,13.5,
1678,1678,Driver 2,Action,76,16.0,3660700
1679,1679,Guitar Hero: Metallica,Misc,77,29.21,
1680,1680,Armored Core V,Simulation,73,24.5,1888160
1681,1681,WWE SmackDown! vs. Raw,Fighting,73,9.47,
1682,1682,Dokapon Kingdom,Role-Playing,74,40.53,2338140
1683,1683,Freelancer,Simulation,84,15.93,3896030
1684,1684,Tales of Destiny 2,Role-Playing,75,35.07,279940
1685,1685,Midnight Club 3: DUB Edition,Racing,81,20.65,
1686,1686,Burnout 2: Point of Impact,Racing,76,10.65,
1687,1687,Musashi: Samurai Legend,Role-Playing,66,15.83,
1688,1688,Fight Night Round 3,Fighting,69,32.13,
1689,1689,Mugen Souls Z,Role-Playing,54,20.9,466920
1690,1690,Tales of Rebirth,Role-Playing,76,35.18,2103400
1691,1691,LEGO Dimensions,Action,74,77.35,
1692,1692,The Getaway,Action,70,25.57,3411260
1693,1693,Raw Danger!,Action,72,9.6,
1694,1694,Nobunaga's Ambition: Sphere of Influence,Strategy,77,50.0,375450
1695,1695,Excite Truck,Racing,75,6.17,
1696,1696,True Crime: New York City,Action,69,13.63,
1697,1697,Samantha Swift and the Hidden Roses of Athena,Adventure,63,2.83,16020
1698,1698,Dynasty Warriors 3,Action,78,6.63,3841510
1699,1699,Spectrobes: Origins,Role-Playing,78,29.72,
1700,1700,Wipeout 2048,Racing,74,4.77,
1701,1701,Rayman Raving Rabbids: TV Party,Misc,61,2.98,
1702,1702,The Hobbit,Platform,65,26.07,285160
1703,1703,Toukiden 2,Action,70,34.93,551730
1704,1704,Virtua Tennis 3,Sports,72,24.17,
1705,1705,Avatar: The Last Airbender - The Burning Earth,Action,44,21.11,
1706,1706,Klonoa,Platform,77,14.94,1730680
1707,1707,Bee Movie Game,Action,50,11.96,
1708,1708,Adventures of Lolo,Puzzle,72,4.77,
1709,1709,The Incredible Hulk: Ultimate Destruction,Action,75,9.0,
1710,1710,The King of Fighters '94,Fighting,64,2.94,1498570
1711,1711,Headhunter,Action,68,9.55,2372440
1712,1712,Colin McRae Rally 2.0,Racing,78,11.48,
1713,1713,Naruto: Ultimate Ninja 2,Fighting,70,5.42,349040
1714,1714,Naughty Bear,Action,54,20.29,
1715,1715,Wanted: Weapons of Fate,Shooter,62,18.81,
1716,1716,Corpse Party: Blood Drive,Adventure,72,11.57,824830
1717,1717,RollerCoaster Tycoon,Strategy,82,60.05,683900
1718,1718,Dead to Rights,Shooter,64,16.08,
1719,1719,Madden NFL 16,Sports,64,104.72,
1720,1720,Deadly Creatures,Action,66,6.62,
1721,1721,Shrek SuperSlam,Action,58,2.82,
1722,1722,Streets of Rage 3,Action,74,8.12,985890
1723,1723,Syndicate Wars,Strategy,73,24.73,
1724,1724,WWE All Stars,Fighting,67,12.87,
1725,1725,Disney Infinity 3.0,Action,71,16.05,541670
1726,1726,Valkyrie Drive: Bhikkhuni,Action,65,21.67,550080
1727,1727,The Conduit,Shooter,65,6.32,
1728,1728,Tail Concerto,Adventure,69,5.0,
1729,1729,Army Men: Air Attack,Action,69,10.0,
1730,1730,Primal,Action,68,15.27,371660
1731,1731,Neverwinter Nights 2,Role-Playing,76,58.0,2738630
1732,1732,Midnight Club: Street Racing,Racing,65,7.4,
1733,1733,Fight Night Champion,Fighting,75,18.88,
1734,1734,Mushroom Men: The Spore Wars,Action,75,3.82,
1735,1735,Homeworld,Strategy,80,16.12,244160
1736,1736,Van Helsing,Action,65,4.32,215530
1737,1737,Trine 2,Platform,75,26.23,35720
1738,1738,Magic Carpet,Shooter,76,10.02,
1739,1739,Hotel Giant 2,Strategy,0,3.97,38230
1740,1740,Teen Titans,Action,64,4.15,
1741,1741,Mega Man Anniversary Collection,Platform,87,18.58,1798010
1742,1742,Ty the Tasmanian Tiger 3: Night of the Quinkan,Action,58,14.75,
1743,1743,Skylanders: SuperChargers,Action,63,34.35,
1744,1744,Advent Rising,Action,69,7.95,3800
1745,1745,Darkwatch,Shooter,73,6.08,4000100
1746,1746,Auto Modellista,Racing,69,3.23,
1747,1747,Dawn of Mana,Role-Playing,49,13.3,
1748,1748,Dragon Ball Z: Budokai Tenkaichi,Fighting,69,11.48,
1749,1749,Harvest Moon: Animal Parade,Simulation,80,32.0,
1750,1750,The Suffering: Ties That Bind,Action,68,14.84,466100
1751,1751,Dead or Alive Xtreme 3: Fortune,Sports,66,3.33,
1752,1752,Harvest Moon: Tree of Tranquility,Simulation,72,41.08,
1753,1753,Icewind Dale II,Role-Playing,76,47.0,
1754,1754,Pro Evolution Soccer 2015,Sports,75,99.87,
1755,1755,Pac-Man and the Ghostly Adventures 2,Adventure,53,18.07,
1756,1756,Samurai Warriors 4,Action,79,73.95,2719200
1757,1757,Scooby-Doo! First Frights,Action,69,17.27,
1758,1758,Lair,Action,54,8.57,846870
1759,1759,"Monsters, Inc. Scream Team",Platform,61,3.5,
1760,1760,Arc the Lad: End of Darkness,Role-Playing,49,15.0,
1761,1761,Genji: Dawn of the Samurai,Action,76,6.85,
1762,1762,Shrek the Third,Action,57,11.81,
1763,1763,Resident Evil: Dead Aim,Action,57,7.55,
1764,1764,Stuntman,Racing,72,10.12,324750
1765,1765,JoJo's Bizarre Adventure: Eyes of Heaven,Fighting,62,28.15,
1766,1766,Yumi's Odd Odyssey,Platform,79,2.67,
1767,1767,One Piece: Unlimited World Red,Action,66,36.03,571720
1768,1768,Nancy Drew: The White Wolf of Icicle Creek,Adventure,68,7.63,31930
1769,1769,Ghosthunter,Action,64,9.92,2641930
1770,1770,Up,Action,62,17.82,3606890
1771,1771,Way of the Samurai 2,Action,70,5.0,312780
1772,1772,The Mark of Kri,Action,68,19.66,860950
1773,1773,Bullet Witch,Shooter,50,10.95,696180
1774,1774,Phantom Brave,Role-Playing,69,32.62,409870
1775,1775,Gungrave: Overdose,Shooter,70,6.15,
1776,1776,Madden NFL 09,Sports,66,39.67,
1777,1777,Inversion,Shooter,62,21.45,212410
1778,1778,Iron Storm,Shooter,62,10.28,296180
1779,1779,World of Warcraft: Warlords of Draenor,Action,68,102.08,
1780,1780,South Park,Shooter,58,7.0,488790
1781,1781,Blazing Angels: Squadrons of WWII,Simulation,59,23.51,
1782,1782,Trapt,Action,72,5.13,375930
1783,1783,Mario & Sonic at the Rio 2016 Olympic Games,Action,62,5.5,
1784,1784,Star Wars Rogue Squadron III: Rebel Strike,Simulation,73,3.7,
1785,1785,Saint Seiya: The Hades,Fighting,81,3.5,
1786,1786,Hogs of War,Strategy,76,18.3,389900
1787,1787,Wii Fit,Sports,65,3.92,
1788,1788,Samurai Warriors 4-II,Action,75,116.38,348470
1789,1789,Star Wars: Empire at War,Strategy,75,15.52,32470
1790,1790,Tatsunoko vs. Capcom: Ultimate All-Stars,Fighting,76,2.77,
1791,1791,Pro Evolution Soccer 2016,Sports,73,139.61,
1792,1792,Lemony Snicket's A Series of Unfortunate Events,Platform,62,8.61,
1793,1793,"Sakura Wars: So Long, My Love",Role-Playing,74,43.98,
1794,1794,The Godfather II,Action,68,37.21,
1795,1795,Destiny: The Taken King,Shooter,82,18.75,
1796,1796,Dynasty Warriors 4,Action,78,11.12,
1797,1797,The Settlers 7: Paths to a Kingdom,Strategy,73,20.83,
1798,1798,Dynasty Warriors 7: Xtreme Legends,Action,74,23.23,278080
1799,1799,Atelier Iris: Eternal Mana,Role-Playing,70,29.17,
1800,1800,Atelier Ayesha: The Alchemist of Dusk,Role-Playing,76,24.85,1152300
1801,1801,Dynasty Warriors: Gundam,Action,69,14.31,
1802,1802,Hulk,Action,60,10.21,816090
1803,1803,Harry Potter and the Deathly Hallows - Part 1,Action,46,19.59,
1804,1804,Pac-Man World Rally,Racing,63,4.47,
1805,1805,Game & Wario,Misc,62,2.03,
1806,1806,Earth Defense Force 2017,Action,75,23.03,2291060
1807,1807,ModNation Racers,Racing,72,8.32,
1808,1808,Twisted Metal: Black,Racing,75,17.0,
1809,1809,Eat Lead: The Return of Matt Hazard,Shooter,56,19.95,
1810,1810,Harvest Moon: Back to Nature,Simulation,83,100.0,
1811,1811,Crimson Skies: High Road to Revenge,Simulation,78,19.41,
1812,1812,Harvest Moon: Save the Homeland,Simulation,75,38.03,
1813,1813,How to Train Your Dragon,Action,59,15.5,3673060
1814,1814,No More Heroes: Heroes' Paradise,Action,78,13.67,1420290
1815,1815,Adventure Time: The Secret of the Nameless Kingdom,Action,66,32.75,
1816,1816,Metal Arms: Glitch in the System,Shooter,75,12.33,
1817,1817,War of the Monsters,Fighting,72,6.27,208580
1818,1818,Castle Shikigami 2,Shooter,73,3.07,1556650
1819,1819,Soldier of Fortune: Payback,Shooter,42,10.5,
1820,1820,The Adventures of Cookie & Cream,Puzzle,76,4.45,
1821,1821,Billy Hatcher and the Giant Egg,Platform,62,6.87,
1822,1822,Football Manager 2011,Sports,75,454.58,
1823,1823,Resident Evil: Deadly Silence,Action,81,8.18,
1824,1824,Adventure Time: Finn & Jake Investigations,Action,62,30.22,
1825,1825,Bookworm,Puzzle,70,3.25,4028110
1826,1826,Forgotten Realms: Demon Stone,Action,59,15.64,3843530
1827,1827,Aegis of Earth: Protonovus Assault,Action,69,14.0,450250
1828,1828,WWE '13,Action,73,18.28,
1829,1829,Syphon Filter: Logan's Shadow,Shooter,70,9.67,
1830,1830,Syphon Filter: Dark Mirror,Shooter,75,12.0,
1831,1831,R: Racing Evolution,Racing,59,4.25,
1832,1832,Giants: Citizen Kabuto,Shooter,77,20.72,557750
1833,1833,Armored Core: For Answer,Simulation,82,15.17,
1834,1834,Scooby-Doo! and the Spooky Swamp,Action,75,8.78,
1835,1835,Micro Machines,Racing,73,4.0,2074710
1836,1836,The Cursed Crusade,Action,49,23.31,106000
1837,1837,Sonic's Ultimate Genesis Collection,Misc,79,50.33,
1838,1838,Phantasy Star Universe,Role-Playing,62,82.67,
1839,1839,Madagascar: Escape 2 Africa,Action,63,26.71,
1840,1840,Phineas and Ferb: Across the 2nd Dimension,Action,66,8.62,
1841,1841,Freekstyle,Racing,75,6.02,
1842,1842,Batman: Vengeance,Adventure,58,16.23,
1843,1843,Delta Force: Black Hawk Down,Shooter,71,14.37,32680
1844,1844,Far East of Eden Zero,Role-Playing,72,25.33,
1845,1845,Trauma Team,Simulation,84,42.41,
1846,1846,NHL 17,Sports,74,86.62,
1847,1847,Child of Eden,Shooter,71,14.44,
1848,1848,Phantasy Star Online,Role-Playing,81,40.0,1056640
1849,1849,Shadow Madness,Action,60,30.0,1257940
1850,1850,Skate,Sports,77,30.24,3354750
1851,1851,Rise of the Kasai,Action,53,8.42,391220
1852,1852,Vexx,Platform,68,15.5,
1853,1853,Toy Story Mania!,Misc,44,3.0,317580
1854,1854,Super Monkey Ball: Banana Blitz,Misc,61,11.85,1316910
1855,1855,Jade Cocoon 2,Role-Playing,68,35.52,
1856,1856,Project Eden,Action,57,36.25,915670
1857,1857,Exist Archive: The Other Side of the Sky,Role-Playing,65,38.33,
1858,1858,Cabela's Dangerous Hunts 2,Sports,48,2.0,
1859,1859,Extermination,Action,55,5.82,1268750
1860,1860,WWE 2K15,Sports,66,104.17,
1861,1861,Dragon Ball Z: Battle of Z,Fighting,57,21.75,
1862,1862,Pac-Man World 2,Action,69,9.92,2324290
1863,1863,Pac-Man World,Action,69,5.88,2324290
1864,1864,The House of the Dead: Overkill,Shooter,74,14.53,246580
1865,1865,Angry Birds Star Wars,Strategy,65,19.27,
1866,1866,LittleBigPlanet Karting,Action,65,5.27,
1867,1867,Starship Troopers,Shooter,61,11.07,1268750
1868,1868,Ninja Blade,Action,60,18.6,3594500
1869,1869,Hyperdimension Neptunia Victory,Role-Playing,70,42.97,
1870,1870,Ninja Gaiden II,Action,79,50.68,3287520
1871,1871,Knights Contract,Action,49,19.65,
1872,1872,Yu-Gi-Oh! The Duelists of the Roses,Misc,75,16.28,
1873,1873,Madden NFL 2005,Sports,79,30.0,
1874,1874,EA Playground,Sports,40,12.0,
1875,1875,"Ed, Edd n Eddy: The Mis-Edventures",Platform,56,7.02,
1876,1876,Daytona USA,Racing,71,6.78,
1877,1877,Mind Zero,Role-Playing,55,28.0,322630
